smiles,reward
N#CC#S[SH](=O)=NCl,-2.0
O=C=C=CF,-2.0
OC#S(=S)NCCl,-2.0
N#S(Cl)=C=CS(=N)N,-2.0
NNC#CC#COF,0.05653823047014762
N#CC(F)=C=NO,0.19189650267705846
CC(=C=F)C(N=N)=[SH]#N,-1.0
C=C1C(=CO)C2=C=NS#CC1=S2F,-2.0
NC(F)=NS[SH]1OOOCC1=C=O,-2.0
CCS(=Cl)OC,-1.0
N#C[SH]=[SH]Cl,-2.0
C#C[SH](Cl)[SH]=C=O,-2.0
N#S#CCl,-5.0
CN=S=CCl,0.0441953979543855
CSC[SH]=NCl,-2.0
C#CN=[SH]N,-2.0
COC=S=Cl,-1.0
CONSC=F,-1.0
C=S=C=Cl,-1.0
O=C(NF)C(O)O,0.27104867065974847
CN(ON)SF,0.2427563018773372
CSC(O)=NF,0.6658769109817602
C#CN1C=CC#[SH]1O,-2.0
O=S(#[SH])N=C=C=NOF,-2.0
OC1=C=NN=S=C(SF)C1,-2.0
FS1#SCNCN=1,-2.0
OOC=NOO,0.11896509404346495
Fc1nc#cs1,-2.0
O#CCSCC(F)=CS,-1.0
N#CN(C#CO)C=F,-1.0
C#S(F)=NC=N,-2.0
O=C(F)OSS#O,-1.0
C[SH]=C(O)C(C(=N)F)=S(#N)N,0.07222534560138424
C=C(Cl)SS,0.17292531246366
O=C(CNOC=[SH]S)OCl,0.18106831586894165
N#[SH]=NC#CS,-2.0
C=NCON=F,-1.0
O=C=C(OC#O)C(=O)OCl,-1.0
C=NC1=S(#CCl)OOC1,-2.0
CN=CNF,0.3742750255674024
CC1=NC(C=N)=C(Cl)[SH]=[SH]1,0.049548025511896895
COCN=N,1.3466714397426784
C=[SH]#SC#CF,-2.0
N=NCNC(=O)Cl,0.766547135863402
CCOC1=N[SH](S#CF)NO1,-2.0
C#CC=Cl,-1.0
CCC=Cl,-1.0
N#CN[SH](=N)=CCl,-2.0
C1#CSOC1,-2.0
OC#Cl,-1.0
N#[SH](CN)CCCl,0.03807198602203517
N=NCN=NF,0.05096472657705501
N#[SH]=[SH]CF,-2.0
CNS[SH]=N,-2.0
O=[SH]#CCF,-2.0
S=CC1=NC2C=S1#CNC2=CCl,-2.0
N#[SH]=C=F,-1.0
N=C=[SH]S(#O)(C(Cl)C=O)N(O)O,-1.0
O#COOCl,-1.0
N=S=CCF,0.053647329747822575
N#CN=F,-1.0
N#[SH]1C[SH](Cl)#CC(O)=N1,-2.0
O=S=NCNC#S1=CC(F)=NN1,-2.0
N#S#CONO,-2.0
C=CN(NF)N(S)S#N,0.019531146313970307
C[SH]=CCF,-2.0
ClO[SH]1#CCOOON=NC1,-2.0
N=[SH]N=CC=NF,-2.0
CNNCN=O,0.3029939990559876
O=CC(F)S(=O)#[SH]=O,-2.0
C1ON=NO1,0.4748163261282496
CC(F)CS(#N)(OC=O)[SH](#O)C#N,-1.0
CS#CN(F)S,-2.0
C=C1C=NOON(Cl)O1,0.28242774514199037
N#SC(O)=[SH]COCl,-2.0
CCNOF,0.8391503254437511
O=S(N=NCCl)ON=S,-2.0
COC(=O)F,1.146659044183617
CSC#Cl,-1.0
O=CC1=S(=F)=CN=C1,-1.0
N#CNC#O,-1.0
N#SOC#Cl,-1.0
O=NC#CCl,0.24963923838747298
N#CC=[SH]1=S=NON1F,-2.0
N#COC(C(=O)OS#N)S(=NNO)OCl,-2.0
N#S(=O)CF,0.724882306740258
OSOC=NF,0.022283634485636302
NSC=[SH]F,-2.0
O=C=C=NF,0.012174359777036809
ClOC1ONSO1,-2.0
N#CS(=O)OF,0.14834791603976238
OCSON=CF,0.10254523191186274
C=S(F)(S)=C=O,0.048787413927750885
C[SH](#F)S#N,-1.0
C=C1C(S)=[SH]2(F)N=CC1O2,-2.0
O=CSCCl,0.11558301221473039
CSN=C=CC#N,0.16034762156652016
NNC(F)N=CN=O,0.06895535681349832
Fc1c#con1,-2.0
N#S1=C=C(F)S2=NOOON21,-2.0
C=N[SH](Cl)C=[SH]#CC,-2.0
F=NOC1=C=NN=N1,-1.0
O#SOC=NF,-1.0
N#C[SH]1NNC(=O)O1,-2.0
O=CC12NON=C3ON4ON=S(N1S3)C4(Cl)OO2,-2.0
C=[SH]#S#F,-1.0
O=COC=CCl,0.4835538205290584
FC#CC1N=S=CC1S,-2.0
NC#CC=Cl,-1.0
N#COCC=Cl,-1.0
C=NOOC=Cl,-1.0
O=S(F)NCC#O,-1.0
N#COC(Cl)=[SH]#CC(O)C#N,-2.0
CS(=Cl)N=C=[SH](C)=O,-1.0
N#CC#Cl,-1.0
ClC#S1=[SH]C#CO1,-2.0
O#CCCl,-1.0
Cl#S1=CNOC1,-1.0
N#CC(=O)Cl,0.701408525751843
COCN=O,1.2085458455590525
CSN(C#N)OF,0.14046698473632666
ONN=COF,0.1598551974981665
OCNCOF,0.31928708170913583
N#CON=O,1.080149445342585
N=[SH]C=S=Cl,-1.0
N=NCN1S#CC#S1=C(Cl)ON,-2.0
Fn1cnnns[nH]1,0.7963911431292509
N=C(Cl)C(=O)S,0.5439830480665238
ClC1=[SH]#CSN=N1,-2.0
N#CS#CO,-2.0
C#[SH]=Cl,-1.0
N#S(C=O)=CF,0.06661376527606316
NC1=CC(Cl)=C=[SH]1=O,-2.0
N=[SH]#COF,-2.0
O=C1NC(F)=NSS1,0.6242305848337689
NOC(=C=O)C#CS#Cl,-1.0
N[SH]=[SH]CCCl,-2.0
C=NN=S=Cl,-1.0
CS#C[SH](#N)Cl,-2.0
FC#[SH]=CS,-2.0
C#[SH]=C=CF,-2.0
C=C=COO,0.2380114804640858
C#SC1C#[SH](O)C(=O)C1=CF,-2.0
N#CS1(Cl)#[SH]2C#CC(=N2)ON(ON)OC1,-2.0
C[SH]=C[SH](C)Cl,-2.0
NN=C(CC=O)CNNF,0.14501988829305712
CN(OF)SO,0.18286948532234418
C=C=[SH](F)=C=O,-2.0
N#C[SH](=O)=F,-1.0
OC#S#CF,-2.0
NC=NC(F)=C=O,0.2588190598326793
CC=C=F,-1.0
C=C=NSO,0.05298164480352825
CC(=O)C#N,0.9582680280350984
C1=NS#SN=1,-2.0
C=C=C(OO)SOCl,0.10594828734827766
N#COS(=O)(=O)Cl,0.7137390592403247
O=S(O)(=CCOS)CCCl,0.341376777215267
O=NC1OOOC1(NS)OC(=O)Cl,0.014342487068710802
O=S(O)#CCl,-2.0
C=C(F)ON,0.6409893940960516
C=S(Cl)(=C=O)C=N,0.03818368028766092
O=S1#CC(Cl)=CO1,-2.0
C#SOC=NF,-2.0
N#CC(F)S,0.877343741380511
N#CNC(=O)C=N,0.5554040767715152
CC(Cl)=S=NO,0.3658734988821005
N#SOOOC=NF,0.011298367381814004
O=CN1C#[SH]=C(F)O1,-2.0
CC(=N)SF,0.6316916902097344
O#SN(C=S)COF,-1.0
C=C[SH]=F,-1.0
C=[SH]OO[SH]=F,-1.0
C#S#[SH]=CCl,-2.0
OCC#Cl,-1.0
C=NC(S)=C=Cl,-1.0
N=NOCCl,0.6322280952603663
F=C1COC=N1,-1.0
C#S(Cl)=COS,-2.0
O=S=COCCl,0.2464821818067802
CN(O)C#CF,0.20069744005011342
OOC(O)=NCl,0.2237808852978708
N#CCC#CF,0.5885318135955306
C=COOC(OCCl)=[SH]#N,0.1561377131424615
S=C=C=CCl,-2.0
SOC=C=Cl,-1.0
C[SH](#Cl)[SH]=O,-1.0
N[SH]1C(=O)CON1OS,-2.0
C=[SH]#CNS#N,-2.0
C=[SH]OCF,-2.0
FC1=C(OS)N=C(CS)OO1,0.9389461762469242
CCC(=N)C=[SH](C#COC)=NF,-2.0
N=CN=CN,0.1424836484050499
C=CC(F)OC#N,0.30250379267075694
NC1=[SH]2=NC=S(=CF)(O1)O2,-2.0
FNC1=CSOO1,0.09342278385092488
N#SSC=O,0.10237096291055632
N=NC=CF,0.18480682650184882
C#[SH](Cl)SONO,-2.0
OS1#CNC(Cl)=NC=1,-2.0
N#SOCN,0.2031909601004305
O=C[SH]=F,-1.0
N#CCS(#N)(O)ON,0.39712384980571724
C=NS#O,-1.0
FOC1=N[SH]=NOON1,-2.0
CN=S1C=NCS1,-2.0
N=N[SH]=CCl,-2.0
COC(=O)Cl,1.1672294333440028
O=C=C[SH]=NCl,-2.0
N#CC(Cl)N=O,0.3705789349507471
CC(F)=C=O,0.3522615870658842
O=C=C=CN(C#CCl)OS,-2.0
CSN=[SH]CCl,-2.0
CC(F)CN,1.5888332785300006
S=[SH]C=COCl,-2.0
OC#CNCl,0.0773847703051866
C=S=CC#Cl,-1.0
C[SH](#O)C#N,-1.0
C=C(F)N=O,0.9669048233290243
CS#SN=Cl,-1.0
FCON=S,0.591510909475915
O=C=[SH]#S(C#O)=NCl,-1.0
C#[SH]=[SH]C=O,-2.0
N#CC=F,-1.0
NCOSC(C=CCl)=NSN,0.2639717532400573
N#S(=N)C=O,0.18180303709106835
N#S12N=C=[SH]C1=NC=C2Cl,-2.0
NCN=[SH]O[SH](=F)=C=O,-1.0
N=C(Cl)NON,0.18284345611735467
C[SH]=C(N)S#N,-2.0
N#CC(F)N=N[SH]=O,-2.0
O=N[SH](=O)(S)C=NF,-2.0
C1=NN=S=S=1,-2.0
NCC(=O)NF,1.5585609581070488
C[SH]=CC#N,-2.0
C=[SH](C)(Cl)NC,0.028405171559077205
C=C=CC=NO,0.2475192022281964
CS#S(=NN)C(=N)F,-2.0
C=CC=C(C)F,0.3150202815599923
NOC1=NC(Cl)=NNC1,0.38859314872497225
CCC#CO,0.912189098060018
OC#CN=Cl,-1.0
CN1OC=S(#N)O1,-2.0
C[SH]=C(S)N=CCl,-2.0
CS#Cl,-1.0
C=S=[SH]#Cl,-1.0
N#CN=O,-5.0
NC=Cl,-1.0
N#COOSCCl,0.08312973835343247
O=CS(O)(N=O)C(S)Cl,0.16557271566026768
C#CC[SH]=O,-2.0
CC(OCl)=[SH](=N)[SH](#N)CO,-2.0
OS1#S(Cl)=C=C=NN=1,-2.0
FN=COC=S,0.057751090516880536
C#CS(#N)=O,0.3316989356956191
C=NON=C(F)S,0.17444519404525013
C#CCOCl,0.2667719963689491
CN=C=NCl,0.28424262340726764
O=CN(Cl)OCC#O,-1.0
C=C=C=NN=NC=S1(Cl)=NC#CN1,-2.0
O=[SH](Cl)=CNS#O,-1.0
ON=CCCl,0.5190261147148685
CS[SH](#O)OC=O,-1.0
N[SH]1C#[SH]=C(F)C1C(O)CO,-2.0
C1=NONN1,0.21456152415349267
CC1CN(OCl)C=N1,1.0943490093711548
C#CC(C=C=NC)(CF)NON,0.02776800419369
C#CSOCl,0.055541006868838325
C#CN(N)N=C(C)NCl,0.07301310649536767
CC=C=C=Cl,-1.0
N=C(S)CCl,0.3465448840681994
CON(C)Cl,0.270589417621292
ClN=c1[nH]c#cs1,-2.0
N=C=C(O)C(F)=[SH]N,0.013908672874148754
C[SH](NN=NF)SN=C=C=O,-2.0
N#CC#COCl,0.5171588870310247
N#CN(C=CN)OOF,0.09536058065127613
N=C=[SH]#O,-1.0
FN=C[SH]1=CNC[SH]=1,-2.0
NC1=C=[SH]C#S1=F,-1.0
C=C=C=NNF,-2.0
C#SN=[SH]NF,-2.0
ON=C=Cl,-1.0
N#CC1=CC(F)=S(#N)C=S1OO,-2.0
CC(N)=[SH](=C=CF)S(C)=O,0.017409336201985023
C[SH](#C[SH](#N)Cl)N=O,-2.0
N#[SH](Cl)N=C=C=N,-2.0
N#CON=CF,0.319844143570108
CC(F)CO,1.5799981790070583
C1ONON=[SH]1,-2.0
O=C=C=Cl,-1.0
N#[SH]=S(#N)C(Cl)=C=O,-2.0
CON(Cl)ONC#N,0.11768108888644233
N=S(O)OC#SOF,-2.0
C=NC#S(=N)F,-2.0
C[SH]=F,-1.0
Cl[SH]1CN=CCO1,-2.0
CO[SH]=Cl,-1.0
N#COF,-5.0
CC(O)=C=NF,0.3471721520749844
N=C1C(O)C(=O)[SH](Cl)S1=N,-2.0
C=COC(=N)S(C=O)=[SH]F,-2.0
N#CS#S#CN,-2.0
O=S1[SH]=C=C=C=C1Cl,-2.0
C=C(F)C#CC#S#N,-2.0
ON[SH]=C=NCl,-2.0
N#CN=[SH](S)=CCl,-2.0
C1#[SH]=NNC1,-2.0
NCON=NCl,0.20723977719808448
COOSCO,0.21168575256158403
CC=NS#CN=F,-1.0
FCC#CS,0.11125335032910234
N#CN(N)Cl,0.6135634797968439
F=C=CCC=[SH]#[SH],-1.0
C#COC#C,0.09989945852003322
NCC(N=O)OCl,0.56246899640687
N#S(=CN=N)SCCl,-2.0
N[SH](=O)=NO[SH]=C=CF,-2.0
N=S1=C=C(F)NOC=1,-2.0
N#S(CF)=NS,-2.0
C=S(=C=NCCl)=CS,-2.0
N#CON(ON=NO)SCl,0.15829431300483515
N#CCC#O,-1.0
O#[SH](Cl)C#[SH],-1.0
NC(F)=S=NO,0.17688774562261958
C#CNC1=COCOC(OCl)=N1,1.599039417333998
C=NOOCl,0.11445653644844508
CN1C2=CS#S1(O)C(OCl)C2(N)O,-2.0
OC1(Cl)OC=N[SH]1S,-2.0
COSC=C=S(Cl)C#N,-2.0
NONNC=O,0.11376372921321672
CS(=F)C=O,-1.0
C#[SH](Cl)N(C)N=O,-2.0
O#CCONF,-1.0
N=S=[SH](=N)CC=NF,-2.0
C=C(F)COC#N,0.7967338238502899
CO[SH]=[SH]#F,-1.0
OSS#CF,-2.0
CS1#CC(O)=N[SH]=1(N)CF,-2.0
OC#CN=C=NF,-2.0
C#CC(=O)NN(N)N=[SH]#O,-1.0
CCS(=N)SON=CCl,-2.0
C=C(S)NCl,0.4101122459924869
CC(Cl)=CCS,0.3774172496793584
O=C=C1C#S(OF)=C=C1,-2.0
C=S(O)(O)=S(C)(=O)F,0.8083239756560683
O=CC(Cl)C#CO[SH]=O,-2.0
C=[SH]#SC#N,-2.0
O=[SH]CC1=[SH]#CC(F)OC1,-2.0
[SH]#CC#CN=Cl,-1.0
C=C=CNO[SH]=Cl,-1.0
S=C1CNOC2(Cl)NNC#[SH]2CO1,-2.0
C=S(Cl)#CS(#O)=C(C)O,-1.0
C=NO[SH](F)S(=O)C#N,-2.0
COOC#CCl,0.11714104369451611
O=C=NF,-5.0
NN(N)C(=O)Cl,0.7835473084438732
N#CC(=O)OF,0.7276251592264708
C=NO[SH]=F,-1.0
FC#CN1NC=C=C1CO[SH]=S,-2.0
C=C=[SH]#S#F,-1.0
N#CS#CS#Cl,-1.0
C=COOCNOC=F,-1.0
N#CC=C=NC#CS,0.01432190079414718
N#[SH]=NC(=O)CF,0.5891248132893012
N#CC#CS#N,0.5883452188914405
CS1(=N)=NN=S(=O)(OCl)O1,-2.0
O=NC(F)=S,0.8219394414864248
C[SH](O)NC=F,-1.0
N#CN(F)S#N,0.25417716737051055
C=C=[SH](=N)Cl,-2.0
CS(NO)=[SH]#N,-2.0
O=[SH]N=NOC(=S)N=NC#CCl,-2.0
S=NNOOC#CCl,0.10746149069665858
N#S1(OO)OCSN1OO,-2.0
NC=S(#O)OF,-1.0
CC=COF,0.24046573712702005
C=[SH]COS#F,-1.0
N#CC(=N)Cl,1.097645242972985
O=[SH]#S#CF,-2.0
FN=C=S=S,-2.0
CC=[SH](N)=NC,-2.0
C=CONF,0.22312782903792838
C=CC=F,-1.0
C=CS(#[SH])=CCl,-2.0
O=NC=C(F)C#O,-1.0
CN=C=S=C=Cl,-1.0
ClC1=COOOC1,0.6962085567338125
O=CS12OOC(C(Cl)=[SH]1)N2N=O,-2.0
N#CC=C(F)N=C=NN=C=NCO,0.2676884830444884
N#SC#F,-1.0
O[SH]1NC(Cl)=NS1,-2.0
O=S1=NOC(Cl)C=1S,0.007087116116339734
OC(Cl)=CS,0.6089716785280321
FC1=NOO[SH]=CC1,-2.0
ClC1=NCSS#C1,-2.0
OOOOC1=C2C#S(F)=C=C1OS2,-2.0
C#COS(#N)(N=O)S(C#N)(#CCO)NC,-2.0
OC(=CS)OC#CCl,0.18800995856021416
N=CON=C=O,0.08400945726968491
O=[SH]#CC=Cl,-1.0
C[SH]=[SH]NN,-2.0
N#S(Cl)=CC#CS#O,-1.0
CC1=S=S=NOO1,0.016972938749499473
ON[SH]1=C=C=S(O)#CC=1F,-2.0
N#CC(F)=NON=S=O,0.18166017010438373
C=C[SH](=C)=Cl,-1.0
C#S1=C(N=COC)C(C#N)=C[SH](F)O1,-2.0
OOC=NS1#CNC=C=1,-2.0
S=CC#CC(=S)Cl,0.07482916953589862
CC(C)([SH]=CCl)C(N)(OC#O)SO,-1.0
C#S#S(Cl)=C=O,-2.0
C[SH](=O)=C=C=S(#N)N=Cl,-1.0
N#COOOCN,0.07779284001319256
N#CC(=O)N=C(F)NOO,0.10687405971670731
CC(N)=NSCl,0.3497582306300721
O[SH]1N=C=C(Cl)N=S=N1,-2.0
CN(CO)S1(N)#CC(Cl)=CS1,-2.0
SC1=CNCSNC1Cl,0.26960020144390995
NCC=S=NF,0.05715871401780141
C#SC=[SH]F,-2.0
CNS#COCl,-2.0
N=C=NNS#O,-1.0
O=CNC=NC=F,-1.0
N#CSC=F,-1.0
OS1=CC(=S)C(=C=NF)C1,-2.0
ClN1N=C=[SH]S1,-2.0
C#C[SH]=[SH]O,-2.0
CC=C=Cl,-1.0
N=NC#O,-1.0
O=NC(CF)N1OS(=O)OS1,-2.0
COSN=F,-1.0
CS(#O)(OF)C(N=O)=[SH]#N,-1.0
C=S(=O)=F,-1.0
O=C=S=C1NN=CC#[SH]1F,-2.0
OC1=NS#CC1=F,-1.0
O#[SH]=C=NF,-1.0
N#[SH](F)C(N=N)OSN=NN=O,-2.0
C#[SH]=NC#N,-2.0
C=CSC[SH](N)Cl,-2.0
Clc1c#coc1,-2.0
C#CC=S=O,0.025867629292077813
C=S=[SH]#O,-1.0
ON1OC=C=C1Cl,0.36709884760431544
CO[SH]=S(#N)N=C(O)F,0.05141670528025165
N#CC(=O)C#[SH],-2.0
COOC=F,-1.0
C[SH](#CON)OCl,-2.0
O[SH]1=CN(Cl)N=S=1,-2.0
CN(F)C=O,0.5846891213009642
C=C=S(C#N)NN=[SH]N=C=N,-2.0
C#S(C)(N)F,-2.0
O=COC=[SH]#Cl,-1.0
NC(=NC(=O)F)OO,0.12486969392768932
O=CN=CC=F,-1.0
CC=CN=F,-1.0
O=S=C=[SH]#O,-1.0
N#CN(F)SN=NN=O,0.01817706865921697
CC=NCCl,0.10804791030671533
N#CN(Cl)N=CN=N,0.015607507447404046
OC1ON=C(Cl)O1,0.7422502363018828
O=NS1#CC(F)=C=C=C=1,-2.0
N#CO[SH](=CF)=NOO,-2.0
O=C(O)S#Cl,-1.0
C[SH]=Cl,-1.0
O=C=NOF,0.16189415443237462
C=S(#F)OOC=N,-1.0
C=[SH]OOOS#O,-1.0
C#COC=O,0.28145403176258277
COOCC=F,-1.0
O#[SH]=CCl,-1.0
ONNC=C[SH]=Cl,-1.0
N#[SH]=C=[SH]C=F,-1.0
C#C[SH](Cl)S#O,-1.0
C=NC(=C=NO)C=F,-1.0
CN(N)SCl,0.40561758069794396
C=S=[SH](=C)ONF,-2.0
C=NSOF,0.029714343714619507
COS(=F)N=O,-1.0
NC=CC#S(=C=O)[SH](#O)C=COCl,-1.0
C=NC#Cl,-1.0
C=S(#N)O[SH](=NO)=C(Cl)NC=N,-2.0
O=[SH]#CC=F,-1.0
NC(S)=CCl,0.9430754252535376
C=NN=Cl,-1.0
O=NC[SH](=O)=C=[SH]#O,-1.0
OC1=S2#CC(S)(CO2)C(Cl)O1,-2.0
C=NNNS[SH]=NCl,-2.0
O#CCC(F)=C=NO,-1.0
CC#CC(=N)S(=O)#S#CCl,-2.0
N=C(Cl)[SH]=C=C=S=O,-2.0
C#[SH]=F,-1.0
O=CC=[SH]#CO,-2.0
CSOC#CO,0.25084615529139836
NC(=S)C(S)=NF,0.16710265191958154
ClC1CNCNCCS1,2.931591439815486
O#CN=C=NOCl,-1.0
C=S=C(C=N)S(=O)#CC,-2.0
N=C=C=F,-1.0
FOCOS,0.0993409010541707
CON=NNSO,0.1429348602554595
CS(F)=S=O,0.22716086996558935
C=[SH]NC=Cl,-1.0
OO[SH]=CCl,-2.0
CC#SC=[SH]C(=N)Cl,-2.0
N=S(=CO)=CF,0.020474086051306406
CN[SH]=C=CF,-2.0
O=CC#F,-1.0
C=[SH](=O)ONCl,-2.0
OC#CSS#Cl,-1.0
C=NC#CCl,0.04545009668951414
CNS#O,-1.0
C#SN1NON=C=C1Cl,-2.0
N#CC=CS(#N)(O)F,0.5454967208002587
C#SS(=O)Cl,-2.0
O=C=C=C=CS,-2.0
N=S(#SN)C(=O)F,-2.0
C=NN=C(O)Cl,0.5139468734530132
CO[SH]=NCl,-2.0
C=[SH]#CNS(=O)#CCl,-2.0
NNS1=[SH](F)=CN=C1,-2.0
NO[SH]=C=C=NF,-2.0
CN=[SH]ONC#CF,-2.0
C=COS#CSN,-2.0
NC=CC#SC#S(=O)F,-2.0
OC=F,-1.0
C#CC=CC,0.2698706518676834
C#S[SH](C)Cl,-2.0
C1=NSSN=1,-2.0
C#S(C(=O)C(=O)F)=C(O)O,-2.0
N#CN=CC1=C=C(Cl)N[SH]1(O)=S,-2.0
CS(=C=O)(=NCl)OS,0.026302471029195966
O=NC=C=F,-1.0
C=CN=F,-1.0
NC#F,-1.0
N#CNS1=C(OS)NNC1F,-2.0
C=C1SNC(C)=S1Cl,0.011295537114193873
C[SH](F)N=[SH]N,-2.0
N#CN[SH]=Cl,-1.0
C=NN=CN,0.14148916982898882
O=C=C(F)CO,0.547940471125016
COSC#[SH]=O,-2.0
N#CONF,0.13990226076068352
N#SC#CSF,-2.0
C#[SH]=S(=O)=C=F,-1.0
O=COOCC#O,-1.0
N=C=C=Cl,-1.0
CCN=S=N,0.498338013998992
C=[SH]OC#N,-2.0
C#C[SH](=O)(F)C=S(=O)=C=O,-2.0
C=S1OC(F)=NN1OC,0.29860043204014347
N#S(=O)OC#F,-1.0
C[SH]=C=C=C=O,-2.0
C=NS(=N)(=C=O)[SH](=CC=O)=C(O)F,-2.0
COS(C)(#N)OC#N,0.40412675043620894
O=COSSCl,0.09096687947600961
C#S(COF)=[SH]C,-2.0
N#COS#SN=C=F,-1.0
C#[SH](F)C(C=C)=CO,-2.0
O=C[SH](C[SH]=O)OF,-2.0
O=C(F)SOS,0.17947483454524282
N#CS(N)=O,0.2700162775793916
C1#S#[SH]=NO1,-2.0
CC(C=S)NCl,0.07944528168420549
CS(O)=C(N=Cl)[SH]=N,-1.0
N=[SH]1=NS(F)(=C=O)=NN=N1,-2.0
CNOOOC(=O)Cl,0.2622607090920846
COC(=N)F,0.8664698772441166
N#S1=C(N)NC(OO)OC(F)=C=CSOO1,-2.0
O=[SH]#C[SH]=Cl,-1.0
NN(F)C=O,0.35458959473460516
N=CC(N=O)=S=F,-1.0
N=S(O)CO,0.49350337349120704
O=NC(O)NCF,0.20884664699947392
C1=NC#SN=1,-2.0
C1=NOOC1,0.30080149692853897
O=C=C(S)OF,0.21001629875168254
N#CC(=O)C(=N)SOF,0.21592602152977888
NOOS(=C=CCl)#CO,-2.0
O=NOOC#CF,0.0878604080034493
NC(S)OF,0.3491702332833856
N#SCC(=O)F,0.6776136078966168
N=[SH]#S1(Cl)ON=NC(N)C1=N,-2.0
CNC1C=C=C=[SH](N=[SH]#CCl)=NOO1,-2.0
NSOON=C(F)C=[SH](O)=NO,-2.0
CCS[SH](#N)C#Cl,-1.0
ONSN=C=S=F,-1.0
O=COCl,-5.0
N=[SH]C(F)=C=C=NOO,-2.0
SO[SH]=COCl,-2.0
CS1(#[SH])N=C(F)OO1,-2.0
O=NC=NF,0.1833821948281024
N=C=C=[SH]#S1=NN=C(F)ONN=C1N,-2.0
NOS1(=S)=NN=NN=C1F,-2.0
N#CC#CS(C=Cl)=NC#N,-1.0
O=S=C(S)Cl,0.15184432012310367
O=S(#CF)C(O)=NS,-2.0
C[SH]=CC=O,-2.0
NN=C=[SH]#CF,-2.0
O=S1#COC#SON=NO1,-2.0
CON=F,-1.0
CSS#O,-1.0
O=CN=C=NS,0.05171282750868086
C=CNOC,0.9362621894694777
NC(Cl)N=O,0.527248874866775
OS(O)=NC#CF,0.15357662797315122
O=[SH]1=C(F)SCNOOO1,-2.0
C=S(#CS)COON=F,-1.0
C#S[SH](O)F,-2.0
O=C(O)OF,1.6875341867731164
O=C=C(O)F,0.6333621749515149
NO[SH]1CCOC1,-2.0
CCC#COCl,0.2745997048576951
N#[SH]=C=C(N)C(O)(F)SO,-2.0
N=C=S=Cl,-1.0
O=CC(S)[SH]=O,-2.0
O=S(#CO)OCCl,-2.0
C[SH]1NNNSO1,-2.0
O=NCON=[SH]#O,-1.0
O=NCOF,0.676118559442514
CON(O)CF,0.4603155571064847
C=S(F)(=CN)C(OCC)S(#N)(O)O,0.8342792525324163
NNc1cooc1=NCl,1.5678183926320428
N=NOCF,0.5897299963105042
CN(C=N)C=[SH](=N)S(=O)#CCl,-2.0
CN=NCN,0.3210552607891171
C=C=C=NF,-2.0
O=[SH](S)=CF,-2.0
CS(=CO)C(Cl)NN=N,-2.0
CC(=C=O)N=CF,0.32342439138485746
CN=[SH]N=Cl,-1.0
CN1CC(Cl)=C=[SH]C=[SH]1,-2.0
O=[SH]1(O)CN=CO1,-2.0
O=S=C(F)[SH]=O,-2.0
[SH]#CCSCl,-2.0
O=NS1=C(Cl)CC2=C=NN=S21,-2.0
CN(Cl)C(C=O)=CCN=N,0.23964704319052332
N#SCNCl,0.1632682214614496
O=C=CS#O,-1.0
C#SN=F,-1.0
C[SH](C)OO,0.09402120725090257
N#CC(Cl)=NCC(C#O)=[SH]CS,-1.0
N#S1=C(NF)C=S=C1,-2.0
CC=C=C=NF,-2.0
C[SH]=[SH](=CN)C(=O)F,-2.0
O[SH]1C#COC1F,-2.0
OC=NC#CCl,0.06914151077285498
O=CC=CS1=C(C#O)S(=O)(Cl)=CCN1,-1.0
N#[SH](O)C(F)=NO,0.0008089907495352497
N#[SH]=S(#N)N=CNCl,-2.0
N=C=C(ONF)C(=O)O,0.08741192896480723
N=[SH]C#CF,-2.0
N#COC1(Cl)N[SH](#N)C(OS)O1,-2.0
OSOC=CCl,0.24140494126113846
OCC=S(Cl)#CS,-2.0
C#COC#CC#S(=O)CF,-2.0
C=NC=[SH]ON,-2.0
ClN1N=[SH]C=[SH]1,-2.0
O=[SH]#CC1=C=C=S(#O)N(Cl)CNOO1,-1.0
NCC=CS,0.6767330916793118
C=NNC#O,-1.0
C#S(=C=O)C#N,-2.0
OONC#CF,0.047336565877104574
OC#SCCSCl,-2.0
CC=[SH]#CCCl,-2.0
CC(F)=CN,1.6117265847771234
CC=NSF,0.07561745997486911
NC(Cl)=NC=CO,0.24471676011603435
CONS#F,-1.0
NSC(N)=NF,0.15105276110068896
N#SC=Cl,-1.0
N#S(=C=O)N=Cl,-1.0
C=[SH]OCC,0.03717996254190441
C=C=S(O)Cl,0.2674304098675481
NSCOCl,0.2733840099376647
N#[SH]=COCl,-2.0
C#COCCCF,0.23578698768675763
N=c1cnoc(=O)n1Cl,5.1172548625839465
CSNSCl,0.09975141193309683
NOC#CCl,0.16172079458328578
C#S(=Cl)C=[SH]#N,-1.0
CC=[SH]C=F,-1.0
C=CN=C=C=CN,-2.0
O=CCNS,0.33400466211839736
O=NC=NC#CCl,0.1400321435738899
O=COS(=C=NOOC=NOF)NO,-2.0
OC(S)=NF,0.33800366194669185
N#CN(F)N1OOC#[SH](N=O)O1,-2.0
C#CO[SH]=F,-1.0
CN=C=[SH]#O,-1.0
C1#SOCO1,-2.0
NOC#[SH]=CF,-2.0
C#CO[SH]=C[SH](OCl)C(=C)C#C,-2.0
N=S1CC(OF)OS1,-2.0
SC1=C=[SH]N=N1,-2.0
